-0.0351110085 -0.0120885407
-0.0269584780 -0.0153529705
-0.0237265997 -0.0191823389
-0.0153269801 -0.0278681838
-0.0063783014 -0.0324707179
-0.0023322450 -0.0407597080
-0.0005888887 -0.0505844724
0.0041225108 -0.0608648896
0.0072928374 -0.0717301140
0.0096404013 -0.0833056893
0.0121347547 -0.0955943598
0.0127130818 -0.1073941392
0.0127775621 -0.1200613950
0.0121202413 -0.1339765530
0.0102691334 -0.1475123596
0.0065381808 -0.1609156603
0.0033632959 -0.1742531003
-0.0017608321 -0.1871677977
-0.0090169375 -0.1990978118
-0.0171332037 -0.2104162066
-0.0267711583 -0.2188119722
-0.0361675188 -0.2232067177
-0.0468312131 -0.2251774908
-0.0563837906 -0.2233510414
-0.0641406663 -0.2182974706
-0.0694738455 -0.2097186957
-0.0727237431 -0.1979680413
-0.0744572940 -0.1851799654
-0.0751722385 -0.1715820161
-0.0724530835 -0.1579047754
-0.0689934278 -0.1441002051
-0.0639334153 -0.1305664611
-0.0579736027 -0.1179365813
-0.0522398546 -0.1059856952
-0.0454846005 -0.0943454770
-0.0389775155 -0.0832128371
-0.0312571499 -0.0735570163
-0.0237813474 -0.0639360890
-0.0161352407 -0.0556572994
-0.0084862138 -0.0467203399
-0.0004651026 -0.0391615994
0.0059461291 -0.0322860149
0.0145882101 -0.0252440348
0.0230103466 -0.0190421982
0.0290426468 -0.0142723141
0.0361349587 -0.0105636086
0.0436161568 -0.0067035669
0.0514832406 -0.0045755704
0.0592989229 -0.0032546050
0.0670512872 -0.0016776249
0.0755373037 -0.0022876845
0.0832467252 -0.0024340590
0.0910525323 -0.0033453638
0.0992428371 -0.0054667553
0.1070383819 -0.0082369453
0.1145364558 -0.0119640082
0.1220371421 -0.0171016874
0.1289113416 -0.0230491555
0.1367998346 -0.0305357399
0.1419899941 -0.0395081828
0.1474125970 -0.0495656829
0.1523441279 -0.0605385178
0.1562925787 -0.0728759629
0.1585711100 -0.0864688371
0.1593355654 -0.1009086250
0.1588035588 -0.1164124952
0.1557697761 -0.1327094856
0.1500906320 -0.1484635049
0.1425809548 -0.1642832943
0.1322280745 -0.1792908864
0.1198602574 -0.1930374414
0.1038418443 -0.2049939380
0.0865251098 -0.2133959168
0.0680036538 -0.2205173150
0.0486538778 -0.2223736335
0.0284928202 -0.2222242345
0.0095920325 -0.2187192765
-0.0087450489 -0.2139811442
-0.0261925572 -0.2075886311
-0.0422040825 -0.1989759464
-0.0566376329 -0.1896800689
-0.0689554173 -0.1796555133
-0.0818101288 -0.1707384729
-0.0904462395 -0.1596545423
-0.1012461327 -0.1506257830
-0.1103997710 -0.1419268756
-0.1177415501 -0.1330378917
-0.1253470723 -0.1257457694
-0.1330534011 -0.1181892129
-0.1396912782 -0.1125840410
-0.1461994116 -0.1061281058
-0.1530067956 -0.1006311891
-0.1600857242 -0.0951333222
-0.1642863874 -0.0915544020
-0.1718683012 -0.0871682912
-0.1772257119 -0.0845574277
-0.1817727435 -0.0822068375
-0.1874854522 -0.0805486592
-0.1923563601 -0.0796638002
-0.1972487492 -0.0792166602
-0.2005056812 -0.0803291531
-0.2031590789 -0.0813596538
-0.2065202702 -0.0826329002
-0.2090852222 -0.0844479131
-0.2094248142 -0.0878159599
-0.2105184827 -0.0908750885
-0.2089667230 -0.0953435392
-0.2094755397 -0.0982599955
-0.2086124285 -0.1028472471
-0.2066817721 -0.1073939179
-0.2040527254 -0.1121982390
-0.1987309036 -0.1174379524
-0.1946229753 -0.1228846592
-0.1916210330 -0.1277347352
-0.1870945030 -0.1333002274
-0.1813440518 -0.1390886693
-0.1757305652 -0.1447974158
-0.1708838700 -0.1506554167
-0.1625601740 -0.1565062322
-0.1565269369 -0.1622337866
-0.1502038330 -0.1687989312
-0.1433004766 -0.1746942983
-0.1362521955 -0.1804181651
-0.1279523920 -0.1859469094
-0.1199049701 -0.1917887848
-0.1110356898 -0.1971391203
-0.1034980366 -0.2018437159
-0.0953535307 -0.2067307347
-0.0866022344 -0.2121286949
-0.0775400416 -0.2164390038
-0.0675646959 -0.2203796866
-0.0580996626 -0.2228761990
-0.0490468560 -0.2253463191
-0.0402909297 -0.2282255065
-0.0312686075 -0.2303990783
-0.0210371327 -0.2321684380
-0.0107444858 -0.2310850758
0.0001151389 -0.2310798774
0.0101858292 -0.2302013992
0.0202368058 -0.2280475461
0.0308274583 -0.2260537454
0.0417648907 -0.2231713914
0.0527171362 -0.2202898291
0.0640794400 -0.2172648477
0.0749950425 -0.2138731175
0.0855263043 -0.2087451613
0.0964929592 -0.2046012469
0.1069999869 -0.1993798769
0.1176889537 -0.1936059025
0.1278517757 -0.1885648942
0.1372252151 -0.1822630969
0.1467417541 -0.1751368213
0.1550828758 -0.1679864312
0.1636246068 -0.1620680246
0.1708680782 -0.1534280366
0.1777751914 -0.1462835124
0.1841583581 -0.1386269693
0.1889876972 -0.1303501170
0.1937541537 -0.1233116651
0.1968320901 -0.1156002695
0.2006429864 -0.1085165196
0.2017142655 -0.1009094540
0.2020393361 -0.0941550049
0.2022218507 -0.0876513319
0.2008268612 -0.0811242659
0.1997278924 -0.0760895935
0.1973019397 -0.0715203189
0.1945516104 -0.0670354809
0.1911153176 -0.0634481216
0.1873123911 -0.0608517218
0.1836081690 -0.0584717828
0.1791835290 -0.0568282887
0.1742415126 -0.0557088141
0.1693700101 -0.0560686917
0.1644441177 -0.0566485678
0.1591945103 -0.0577651259
0.1537134194 -0.0590205884
0.1486824046 -0.0612941946
0.1438568226 -0.0644004981
0.1386266759 -0.0674423546
0.1333584717 -0.0712520889
0.1283224501 -0.0756712447
0.1237183216 -0.0807704441
0.1188320212 -0.0862655336
0.1131911244 -0.0921868964
0.1083849040 -0.0993943547
0.1034075525 -0.1068505218
0.0975013670 -0.1151054957
0.0914113529 -0.1242508848
0.0841464973 -0.1337607239
0.0759887459 -0.1444839711
0.0674449765 -0.1546765999
0.0575263393 -0.1654028943
0.0461794217 -0.1761434632
0.0333464661 -0.1860820518
0.0189446723 -0.1959805990
0.0028552647 -0.2045268585
-0.0144989225 -0.2112602483
-0.0333387543 -0.2157495667
-0.0525867757 -0.2184407145
-0.0723586549 -0.2166578128
-0.0904828416 -0.2123155160
-0.1085258006 -0.2041768902
-0.1247446443 -0.1933891215
-0.1372386247 -0.1794026835
-0.1468851052 -0.1639317087
-0.1541168592 -0.1478132108
-0.1584596777 -0.1308694410
-0.1596458195 -0.1140666936
-0.1587963136 -0.0978317760
-0.1554171676 -0.0827247083
-0.1504459478 -0.0685547414
-0.1436438823 -0.0561816405
-0.1361019859 -0.0448428688
-0.1267983317 -0.0352856125
-0.1177451993 -0.0276535704
-0.1076699865 -0.0212754769
-0.0968464475 -0.0153442280
-0.0863406044 -0.0124578038
-0.0758421186 -0.0110234950
-0.0653925878 -0.0096309668
-0.0540138451 -0.0102697234
-0.0439705488 -0.0126628891
-0.0341722563 -0.0151933323
-0.0248376324 -0.0206475712
-0.0161328063 -0.0247462388
-0.0038515352 -0.0313105208
0.0017271860 -0.0405365081
0.0104961820 -0.0502190847
0.0182774680 -0.0596901123
0.0248507923 -0.0703212945
0.0311499943 -0.0818219596
0.0365494285 -0.0953273459
0.0404480477 -0.1082141273
0.0439322156 -0.1220916022
0.0455174861 -0.1363332802
0.0474725382 -0.1505386010
0.0471371705 -0.1650231693
0.0449972312 -0.1797670686
0.0415997465 -0.1939709730
0.0367286222 -0.2071817070
0.0283134329 -0.2181977253
0.0193158577 -0.2257241257
0.0087620021 -0.2309992073
-0.0015035913 -0.2313045413
-0.0127832272 -0.2264221801
-0.0222192684 -0.2179238257
-0.0295801443 -0.2072880701
-0.0363254970 -0.1940442772
-0.0396019905 -0.1795946337
-0.0417522623 -0.1651813605
-0.0428979691 -0.1502152074
-0.0419572860 -0.1349079279
-0.0398579714 -0.1207299919
-0.0372422083 -0.1066092018
-0.0340714803 -0.0931702173
-0.0282319551 -0.0807068974
-0.0233854299 -0.0687212738
-0.0167085437 -0.0573991595
-0.0095616965 -0.0482240757
-0.0014883319 -0.0392021842
0.0051048515 -0.0315229347
0.0132397013 -0.0249137285
0.0239064701 -0.0193039616
0.0328666533 -0.0153650956
0.0424115449 -0.0130953968
0.0528916971 -0.0130266917
0.0629127631 -0.0129454072
0.0722405999 -0.0141021430
0.0817920805 -0.0167828243
0.0924128871 -0.0201723931
0.1018475868 -0.0253537730
0.1096136721 -0.0328901433
0.1176757044 -0.0410252586
0.1252555297 -0.0510253891
0.1315616901 -0.0622425840
0.1370294860 -0.0748412282
0.1410156017 -0.0887368851
0.1436634462 -0.1036432505
0.1447017217 -0.1197433537
0.1427958744 -0.1365375640
0.1387285130 -0.1538486868
0.1318663703 -0.1704721397
0.1216804248 -0.1860284453
0.1089709643 -0.2000755993
0.0926623792 -0.2111309374
0.0746913582 -0.2180388925
0.0550532555 -0.2226145213
0.0351335647 -0.2219765525
0.0159305415 -0.2196181284
-0.0020999340 -0.2131958675
-0.0191966766 -0.2049776671
-0.0347314195 -0.1945844654
-0.0484178809 -0.1840031041
-0.0609830474 -0.1720680453
-0.0710544855 -0.1604627913
-0.0795417632 -0.1483912114
-0.0875343974 -0.1366461780
-0.0941510286 -0.1251064778
-0.0990089404 -0.1139561672
-0.1035847669 -0.1048216075
-0.1083021881 -0.0955271371
-0.1117464289 -0.0869693523
-0.1157311071 -0.0795678551
-0.1195494083 -0.0723035144
-0.1234148525 -0.0662672830
-0.1272711736 -0.0610669986
-0.1308642351 -0.0551514875
-0.1343014998 -0.0504531571
-0.1397809806 -0.0463733522
-0.1439432941 -0.0426105426
-0.1472538506 -0.0383513828
-0.1514360954 -0.0354229199
-0.1565703152 -0.0336474112
-0.1604458423 -0.0316301595
-0.1643958406 -0.0306202505
-0.1702465750 -0.0289621141
-0.1748217578 -0.0288434701
-0.1786792162 -0.0300021418
-0.1840675639 -0.0312915696
-0.1880323205 -0.0336633286
-0.1903284851 -0.0393732154
-0.1937989834 -0.0402707406
-0.1991946478 -0.0450358563
-0.2011250670 -0.0506631260
-0.2018155724 -0.0562890124
-0.2036445455 -0.0628750138
-0.2042473606 -0.0706931543
-0.2027382264 -0.0795977851
-0.2021849719 -0.0881632123
-0.2009086559 -0.0974017694
-0.1993034894 -0.1073599404
-0.1965359807 -0.1167933326
-0.1903008498 -0.1272267036
-0.1847810973 -0.1368225714
-0.1769434810 -0.1476401062
-0.1696072025 -0.1577651690
-0.1603894430 -0.1670445291
-0.1495929409 -0.1764688234
-0.1392992639 -0.1856844104
-0.1277631423 -0.1935463011
-0.1145112281 -0.2004118100
-0.1013233531 -0.2073901484
-0.0882098207 -0.2131024799
-0.0754178503 -0.2171954121
-0.0593208058 -0.2199694759
-0.0458027354 -0.2236565094
-0.0314826747 -0.2247175702
-0.0173385799 -0.2256706898
-0.0038724519 -0.2261369605
0.0092995491 -0.2263111634
0.0217684382 -0.2252484965
0.0341891775 -0.2241646588
0.0464514627 -0.2226901095
0.0584985097 -0.2204641299
0.0689453599 -0.2177168072
0.0794147531 -0.2144530440
0.0895543122 -0.2113155948
0.0987793345 -0.2078054134
0.1074213595 -0.2033137295
0.1155281704 -0.2001130868
0.1234767617 -0.1955398105
0.1307680205 -0.1912509873
0.1375865084 -0.1862113956
0.1433735293 -0.1813084289
0.1488605864 -0.1758042921
0.1541356336 -0.1706939903
0.1593998154 -0.1651828040
0.1633072185 -0.1605283672
0.1680548016 -0.1564328811
0.1724492970 -0.1520016298
0.1759679943 -0.1473117143
0.1786402243 -0.1426270945
0.1819822952 -0.1384062717
0.1847606734 -0.1359514790
0.1868925689 -0.1318371481
0.1896716353 -0.1287247449
0.1929023358 -0.1264958404
0.1937709092 -0.1233900166
0.1950907072 -0.1217293186
0.1961217273 -0.1198556533
0.1971274958 -0.1186121031
0.1985537340 -0.1191486329
0.1974529790 -0.1175050871
0.1973565670 -0.1171257824
0.1967823613 -0.1170023453
0.1956052815 -0.1183546718
0.1939757626 -0.1191123201
0.1919848235 -0.1195830907
0.1899327742 -0.1213684884
0.1855601289 -0.1228960544
0.1817976268 -0.1245649485
0.1781639541 -0.1279095368
0.1732727798 -0.1304645270
0.1682084692 -0.1336574037
0.1626372569 -0.1377336101
0.1557307746 -0.1423840803
0.1491386129 -0.1471995170
0.1420279541 -0.1526538706
0.1344697927 -0.1580075027
0.1256594872 -0.1636252115
0.1171121131 -0.1700539902
0.1073980248 -0.1768871507
0.0969451943 -0.1837979277
0.0854299320 -0.1906324431
0.0731544928 -0.1974554832
0.0598371006 -0.2039649775
0.0454459610 -0.2104261833
0.0305636961 -0.2161825048
0.0148104147 -0.2208454665
-0.0023539998 -0.2235019418
-0.0195645699 -0.2257793228
-0.0379153557 -0.2260046772
-0.0562651600 -0.2242308845
-0.0734653964 -0.2196983988
-0.0910210894 -0.2133117998
-0.1068270072 -0.2050421708
-0.1213025532 -0.1955314291
-0.1342182883 -0.1847367225
-0.1460928744 -0.1728386330
-0.1548601449 -0.1597470533
-0.1629724100 -0.1469756471
-0.1696744368 -0.1338495389
-0.1740607253 -0.1212467897
-0.1774099651 -0.1085930988
-0.1799278942 -0.0963059009
-0.1810005287 -0.0849550637
-0.1809884166 -0.0744557760
-0.1809896807 -0.0646982861
-0.1793103037 -0.0567594183
-0.1774785013 -0.0474020395
-0.1761065215 -0.0397730040
-0.1733064082 -0.0336099300
-0.1698379455 -0.0274812489
-0.1657444896 -0.0232050303
-0.1634514108 -0.0184170853
-0.1596837105 -0.0141259443
-0.1563545870 -0.0117893382
-0.1519481120 -0.0098164812
-0.1481922222 -0.0090808257
-0.1433847358 -0.0066835986
-0.1401928829 -0.0072643941
-0.1364099858 -0.0075731653
-0.1330420812 -0.0070157631
-0.1291285285 -0.0081529374
-0.1252178959 -0.0102678545
-0.1222550760 -0.0120269185
-0.1193961328 -0.0154973218
-0.1153584289 -0.0171733742
-0.1132816813 -0.0211880544
-0.1099646906 -0.0254988843
-0.1069980521 -0.0275242197
-0.1047093959 -0.0312845933
-0.1022369441 -0.0349178992
-0.0998724103 -0.0396825307
-0.0972747012 -0.0440203777
-0.0962612490 -0.0498326355
-0.0947619196 -0.0564761070
-0.0926128968 -0.0620105573
-0.0905712242 -0.0696515204
-0.0890900479 -0.0778432385
-0.0868138301 -0.0856872935
-0.0845787547 -0.0956031216
-0.0815979403 -0.1057014333
-0.0780083913 -0.1163879523
-0.0728623137 -0.1285133080
-0.0660946311 -0.1405616504
-0.0585223401 -0.1535379793
-0.0486170410 -0.1661758926
-0.0376145770 -0.1788299431
-0.0248043681 -0.1913087391
-0.0101344972 -0.2021744631
0.0066462513 -0.2106048746
0.0241962989 -0.2173161813
0.0433577847 -0.2208824260
0.0631175728 -0.2217745418
0.0807603277 -0.2175554574
0.0975038667 -0.2096960528
0.1119064332 -0.1981900949
0.1230068778 -0.1838285435
0.1310204197 -0.1682799413
0.1361137473 -0.1515991746
0.1383882103 -0.1350124298
0.1383012131 -0.1186837488
0.1362326105 -0.1030973958
0.1323988125 -0.0886523798
0.1271352305 -0.0751934364
0.1200368688 -0.0632991953
0.1120260921 -0.0525741874
0.1035597288 -0.0431027784
0.0939884032 -0.0354352383
0.0839405751 -0.0288698597
0.0723259042 -0.0252766907
0.0609326841 -0.0219455626
0.0492228678 -0.0195039034
0.0376155063 -0.0194731533
0.0267116530 -0.0211436044
0.0174892385 -0.0254855446
0.0045866985 -0.0307415332
-0.0058187650 -0.0352120182
-0.0146045055 -0.0446055020
-0.0245552262 -0.0550259721
-0.0327485617 -0.0656775582
-0.0406623579 -0.0767416495
-0.0469937519 -0.0899716018
-0.0522288388 -0.1039845855
-0.0557620823 -0.1191953543
-0.0577980610 -0.1348433709
-0.0584238037 -0.1508003347
-0.0580819497 -0.1668685693
-0.0552577378 -0.1827038649
-0.0506930989 -0.1978450420
-0.0434306908 -0.2112155933
-0.0336140016 -0.2216246100
-0.0222646169 -0.2289211928
-0.0097051534 -0.2317557144
0.0030602397 -0.2298304300
0.0156204593 -0.2234400779
0.0255749861 -0.2136578798
