1.322572976350784302e-01 1.270675007253885269e-02 2.128504961729049683e-01 -4.731586948037147522e-02
1.316383928060531616e-01 1.322055980563163757e-02 2.084417045116424561e-01 -5.221009999513626099e-02
1.315973997116088867e-01 1.843612082302570343e-02 2.033084928989410400e-01 -5.677377060055732727e-02
1.312372982501983643e-01 1.920356042683124542e-02 1.980080008506774902e-01 -6.127002835273742676e-02
1.312752962112426758e-01 1.961606927216053009e-02 1.921426951885223389e-01 -6.550300866365432739e-02
1.312038004398345947e-01 1.976842992007732391e-02 1.846802979707717896e-01 -6.790810078382492065e-02
1.317334026098251343e-01 1.956669054925441742e-02 1.786410957574844360e-01 -7.265228033065795898e-02
1.316522955894470215e-01 1.920407079160213470e-02 1.720467060804367065e-01 -7.516103237867355347e-02
1.322273015975952148e-01 1.524013001471757889e-02 1.653674989938735962e-01 -7.951748371124267578e-02
1.311983019113540649e-01 1.668545044958591461e-02 1.595591008663177490e-01 -8.326476812362670898e-02
1.316386014223098755e-01 1.551751978695392609e-02 1.527481973171234131e-01 -8.692266792058944702e-02
1.315671056509017944e-01 1.408868003636598587e-02 1.454370021820068359e-01 -8.866305649280548096e-02
1.318016946315765381e-01 1.210261974483728409e-02 1.384851038455963135e-01 -9.196992218494415283e-02
1.319282948970794678e-01 9.987055324018001556e-03 1.315287053585052490e-01 -9.396480768918991089e-02
1.317735016345977783e-01 7.633591070771217346e-03 1.240212991833686829e-01 -9.629000723361968994e-02
1.316636055707931519e-01 4.034767858684062958e-03 1.174124032258987427e-01 -9.810464829206466675e-02
1.316031962633132935e-01 1.859831041656434536e-03 1.106572970747947693e-01 -1.015814021229743958e-01
1.322665959596633911e-01 -1.453532022424042225e-03 1.036059036850929260e-01 -1.009147986769676208e-01
1.317649036645889282e-01 -4.971760790795087814e-03 9.715113043785095215e-02 -1.047317981719970703e-01
1.314948052167892456e-01 -1.053647045046091080e-02 9.029819071292877197e-02 -1.063053011894226074e-01
1.316578984260559082e-01 -1.532864011824131012e-02 8.361410349607467651e-02 -1.075232028961181641e-01
1.307300031185150146e-01 -1.729718968272209167e-02 7.741443067789077759e-02 -1.066071018576622009e-01
1.294063031673431396e-01 -2.212616987526416779e-02 7.022810727357864380e-02 -1.093379035592079163e-01
1.284050941467285156e-01 -2.691427059471607208e-02 6.463999301195144653e-02 -1.105886027216911316e-01
1.275327950716018677e-01 -3.149119019508361816e-02 5.861017853021621704e-02 -1.113187968730926514e-01
1.268299967050552368e-01 -3.817588835954666138e-02 5.360180139541625977e-02 -1.119887977838516235e-01
1.238702982664108276e-01 -4.239886999130249023e-02 4.724692925810813904e-02 -1.111024022102355957e-01
1.213383972644805908e-01 -4.781452938914299011e-02 4.096765071153640747e-02 -1.123132035136222839e-01
1.186972036957740784e-01 -5.261306092143058777e-02 3.640550002455711365e-02 -1.155356019735336304e-01
1.174895986914634705e-01 -5.896205827593803406e-02 3.136298060417175293e-02 -1.165855973958969116e-01
1.153668984770774841e-01 -6.419876217842102051e-02 2.604448050260543823e-02 -1.155401021242141724e-01
1.116075962781906128e-01 -6.876500695943832397e-02 2.009624987840652466e-02 -1.172520965337753296e-01
1.075865998864173889e-01 -7.456254214048385620e-02 1.489309035241603851e-02 -1.189273968338966370e-01
1.038573980331420898e-01 -7.996912300586700439e-02 9.608739055693149567e-03 -1.209584027528762817e-01
1.006380990147590637e-01 -8.508477360010147095e-02 4.377111792564392090e-03 -1.233529001474380493e-01
9.567666053771972656e-02 -9.038393199443817139e-02 -1.974364044144749641e-03 -1.258490979671478271e-01
9.081576764583587646e-02 -9.538687020540237427e-02 -7.318193092942237854e-03 -1.285659968852996826e-01
8.526024967432022095e-02 -1.000413969159126282e-01 -1.312271039932966232e-02 -1.314432024955749512e-01
7.943148165941238403e-02 -1.041989997029304504e-01 -1.921175979077816010e-02 -1.339651942253112793e-01
7.434497028589248657e-02 -1.088688001036643982e-01 -2.507146075367927551e-02 -1.377999931573867798e-01
6.704734265804290771e-02 -1.123780980706214905e-01 -3.139593824744224548e-02 -1.420753002166748047e-01
6.176834180951118469e-02 -1.176787018775939941e-01 -3.736184909939765930e-02 -1.459746062755584717e-01
5.495218932628631592e-02 -1.208465024828910828e-01 -4.442616179585456848e-02 -1.497801989316940308e-01
4.943814873695373535e-02 -1.246751993894577026e-01 -5.076973885297775269e-02 -1.541091054677963257e-01
4.137023910880088806e-02 -1.252814978361129761e-01 -5.729525908827781677e-02 -1.592330932617187500e-01
3.499792888760566711e-02 -1.282511949539184570e-01 -6.399270147085189819e-02 -1.627458930015563965e-01
2.672040089964866638e-02 -1.303890943527221680e-01 -7.061179727315902710e-02 -1.677034050226211548e-01
1.957664079964160919e-02 -1.304434984922409058e-01 -7.603283226490020752e-02 -1.729563027620315552e-01
1.153269037604331970e-02 -1.328961998224258423e-01 -8.222486823797225952e-02 -1.780620068311691284e-01
3.738590050488710403e-03 -1.312987953424453735e-01 -8.770494908094406128e-02 -1.825792044401168823e-01
-4.331795033067464828e-03 -1.313751935958862305e-01 -9.265845268964767456e-02 -1.874566972255706787e-01
-1.283011026680469513e-02 -1.313330978155136108e-01 -9.681163728237152100e-02 -1.912945061922073364e-01
-2.086527086794376373e-02 -1.295170933008193970e-01 -1.005655974149703979e-01 -1.966037005186080933e-01
-2.948399074375629425e-02 -1.280809938907623291e-01 -1.023425012826919556e-01 -1.997290998697280884e-01
-3.875095024704933167e-02 -1.266227066516876221e-01 -1.060604006052017212e-01 -2.027589976787567139e-01
-4.663380980491638184e-02 -1.249219030141830444e-01 -1.040882989764213562e-01 -2.045430988073348999e-01
-5.469410121440887451e-02 -1.206587031483650208e-01 -1.075090989470481873e-01 -2.058908045291900635e-01
-6.131125986576080322e-02 -1.155480965971946716e-01 -1.065623983740806580e-01 -2.058634012937545776e-01
-7.026901096105575562e-02 -1.126220002770423889e-01 -1.054067984223365784e-01 -2.046283036470413208e-01
-7.537388056516647339e-02 -1.065357029438018799e-01 -1.034931987524032593e-01 -2.030964940786361694e-01
-8.248545229434967041e-02 -1.018347963690757751e-01 -9.956286102533340454e-02 -1.996362060308456421e-01
-8.827739208936691284e-02 -9.700068086385726929e-02 -9.589166194200515747e-02 -1.965548992156982422e-01
-9.295152872800827026e-02 -9.134592115879058838e-02 -9.530668705701828003e-02 -1.909659951925277710e-01
-9.858638048171997070e-02 -8.611255884170532227e-02 -9.364183247089385986e-02 -1.856404989957809448e-01
-1.024980023503303528e-01 -8.190610259771347046e-02 -9.197452664375305176e-02 -1.796365976333618164e-01
-1.096855029463768005e-01 -7.682412862777709961e-02 -8.854732662439346313e-02 -1.742137074470520020e-01
-1.096469983458518982e-01 -7.001779228448867798e-02 -8.700981736183166504e-02 -1.677089929580688477e-01
-1.150143966078758240e-01 -6.539796292781829834e-02 -8.481256663799285889e-02 -1.620157063007354736e-01
-1.176934018731117249e-01 -5.954552814364433289e-02 -8.338744938373565674e-02 -1.560668051242828369e-01
-1.198908016085624695e-01 -5.401566997170448303e-02 -8.119657635688781738e-02 -1.490824967622756958e-01
-1.230707019567489624e-01 -5.046702176332473755e-02 -8.021108806133270264e-02 -1.420692950487136841e-01
-1.255896985530853271e-01 -4.525541886687278748e-02 -7.894462347030639648e-02 -1.360369026660919189e-01
-1.262836009263992310e-01 -3.976240009069442749e-02 -7.769467681646347046e-02 -1.296927034854888916e-01
-1.269662976264953613e-01 -3.506179153919219971e-02 -7.612001150846481323e-02 -1.239337995648384094e-01
-1.276617050170898438e-01 -2.977837063372135162e-02 -7.505332678556442261e-02 -1.178221032023429871e-01
-1.321893036365509033e-01 -2.497678995132446289e-02 -7.410521805286407471e-02 -1.119882017374038696e-01
-1.314058005809783936e-01 -2.110340073704719543e-02 -7.290481775999069214e-02 -1.060428991913795471e-01
-1.306464970111846924e-01 -1.686602085828781128e-02 -7.203447073698043823e-02 -1.004197970032691956e-01
-1.335221976041793823e-01 -1.034167967736721039e-02 -7.043290883302688599e-02 -9.638349711894989014e-02
-1.342730969190597534e-01 -6.702648941427469254e-03 -6.845460832118988037e-02 -9.075372666120529175e-02
-1.317774057388305664e-01 -3.105537034571170807e-03 -6.798326224088668823e-02 -8.532713353633880615e-02
-1.316554993391036987e-01 7.146939751692116261e-04 -6.594227254390716553e-02 -8.165782690048217773e-02
-1.321596950292587280e-01 2.782735042273998260e-03 -6.527148932218551636e-02 -7.625520974397659302e-02
-1.318666040897369385e-01 6.235183216631412506e-03 -6.352326273918151855e-02 -7.198949158191680908e-02
-1.320074051618576050e-01 9.357515722513198853e-03 -6.180993840098381042e-02 -6.769561767578125000e-02
-1.303621977567672729e-01 1.346081029623746872e-02 -6.044996157288551331e-02 -6.352490931749343872e-02
-1.306038051843643188e-01 1.818875037133693695e-02 -5.994028970599174500e-02 -5.976349860429763794e-02
-1.314367055892944336e-01 1.810939982533454895e-02 -5.773292854428291321e-02 -5.602271109819412231e-02
-1.315696984529495239e-01 2.069791965186595917e-02 -5.640720948576927185e-02 -5.212973058223724365e-02
-1.298802942037582397e-01 2.389324083924293518e-02 -5.512307956814765930e-02 -4.887329041957855225e-02
-1.310649067163467407e-01 2.524941042065620422e-02 -5.351233854889869690e-02 -4.592448100447654724e-02
-1.283053010702133179e-01 2.705826051533222198e-02 -5.231399089097976685e-02 -4.275079071521759033e-02
-1.294212043285369873e-01 2.970018982887268066e-02 -4.951377958059310913e-02 -4.059796035289764404e-02
-1.272109001874923706e-01 3.096920065581798553e-02 -4.812949150800704956e-02 -3.831906989216804504e-02
-1.272523999214172363e-01 3.415365144610404968e-02 -4.794222861528396606e-02 -3.499047085642814636e-02
-1.272888928651809692e-01 3.440827131271362305e-02 -4.623074829578399658e-02 -3.253887966275215149e-02
-1.286302059888839722e-01 3.500308096408843994e-02 -4.499575868248939514e-02 -2.996375970542430878e-02
-1.287488043308258057e-01 3.592291101813316345e-02 -4.291149973869323730e-02 -2.850835025310516357e-02
-1.281573027372360229e-01 3.595646098256111145e-02 -4.251603037118911743e-02 -2.593073062598705292e-02
-1.274815946817398071e-01 3.689851984381675720e-02 -4.195839166641235352e-02 -2.360196039080619812e-02
-1.284300982952117920e-01 3.895572945475578308e-02 -4.119823127985000610e-02 -2.231138013303279877e-02
-1.271816045045852661e-01 3.865901008248329163e-02 -3.979270160198211670e-02 -2.071852050721645355e-02
-1.262194067239761353e-01 3.874364867806434631e-02 -3.924046084284782410e-02 -1.916847936809062958e-02
-1.260523051023483276e-01 3.864993900060653687e-02 -3.680390119552612305e-02 -1.787907071411609650e-02
-1.258123070001602173e-01 3.841464966535568237e-02 -3.556143119931221008e-02 -1.726024039089679718e-02
-1.257373988628387451e-01 3.759751096367835999e-02 -3.584365919232368469e-02 -1.528724003583192825e-02
-1.257656961679458618e-01 3.767123818397521973e-02 -3.427933901548385620e-02 -1.463995967060327530e-02
-1.258327066898345947e-01 3.684689849615097046e-02 -3.514207899570465088e-02 -1.449557021260261536e-02
-1.257545948028564453e-01 3.608639165759086609e-02 -3.448827937245368958e-02 -1.369274966418743134e-02
-1.272329986095428467e-01 3.465830162167549133e-02 -3.373023122549057007e-02 -1.284950040280818939e-02
